id,raceId,year,round,sessionNumber,code,name,startTimeUtc,endTimeUtc,isRace,cancelled
fia-formula-2-championship_2025_melbourne_starting-grid-2,21bd4adc-f209-4c2c-9e1a-eeac4b6a753f,2025,1,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_melbourne_race-2,21bd4adc-f209-4c2c-9e1a-eeac4b6a753f,2025,1,6,Race,Race,2025-03-16T00:30:00Z,2025-03-16T01:35:00Z,True,True
fia-formula-2-championship_2025_sakhir_free-practice,4de71228-38a4-44dc-bfab-5ca687fa8ee9,2025,2,1,FP,Free Practice,2025-04-11T09:05:00Z,2025-04-11T09:50:00Z,False,False
fia-formula-2-championship_2025_sakhir_qualifying,4de71228-38a4-44dc-bfab-5ca687fa8ee9,2025,2,2,Q,Qualifying,2025-04-11T13:55:00Z,2025-04-11T14:25:00Z,False,False
fia-formula-2-championship_2025_sakhir_starting-grid,4de71228-38a4-44dc-bfab-5ca687fa8ee9,2025,2,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_sakhir_race,4de71228-38a4-44dc-bfab-5ca687fa8ee9,2025,2,4,Race,Race,2025-04-12T14:15:00Z,2025-04-12T15:05:00Z,True,False
fia-formula-2-championship_2025_sakhir_starting-grid-2,4de71228-38a4-44dc-bfab-5ca687fa8ee9,2025,2,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_sakhir_race-2,4de71228-38a4-44dc-bfab-5ca687fa8ee9,2025,2,6,Race,Race,2025-04-13T11:25:00Z,2025-04-13T12:30:00Z,True,False
fia-formula-2-championship_2025_jeddah_free-practice,8e9aa1dd-89f7-44c4-bb68-429eea483329,2025,3,1,FP,Free Practice,2025-04-18T09:55:00Z,2025-04-18T10:40:00Z,False,False
fia-formula-2-championship_2025_jeddah_qualifying,8e9aa1dd-89f7-44c4-bb68-429eea483329,2025,3,2,Q,Qualifying,2025-04-18T15:00:00Z,2025-04-18T15:30:00Z,False,False
fia-formula-2-championship_2025_jeddah_starting-grid,8e9aa1dd-89f7-44c4-bb68-429eea483329,2025,3,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_jeddah_race,8e9aa1dd-89f7-44c4-bb68-429eea483329,2025,3,4,Race,Race,2025-04-19T15:15:00Z,2025-04-19T16:05:00Z,True,False
fia-formula-2-championship_2025_jeddah_starting-grid-2,8e9aa1dd-89f7-44c4-bb68-429eea483329,2025,3,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_jeddah_race-2,8e9aa1dd-89f7-44c4-bb68-429eea483329,2025,3,6,Race,Race,2025-04-20T13:25:00Z,2025-04-20T14:30:00Z,True,False
fia-formula-2-championship_2025_imola_free-practice,492bf8fc-6c7f-416a-9c4b-41e4ef4be1fe,2025,4,1,FP,Free Practice,2025-05-16T09:05:00Z,2025-05-16T09:50:00Z,False,False
fia-formula-2-championship_2025_imola_qualifying,492bf8fc-6c7f-416a-9c4b-41e4ef4be1fe,2025,4,2,Q,Qualifying,2025-05-16T14:00:00Z,2025-05-16T14:30:00Z,False,False
fia-formula-2-championship_2025_imola_starting-grid,492bf8fc-6c7f-416a-9c4b-41e4ef4be1fe,2025,4,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_imola_race,492bf8fc-6c7f-416a-9c4b-41e4ef4be1fe,2025,4,4,Race,Race,2025-05-17T12:15:00Z,2025-05-17T13:05:00Z,True,False
fia-formula-2-championship_2025_imola_starting-grid-2,492bf8fc-6c7f-416a-9c4b-41e4ef4be1fe,2025,4,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_imola_race-2,492bf8fc-6c7f-416a-9c4b-41e4ef4be1fe,2025,4,6,Race,Race,2025-05-18T08:00:00Z,2025-05-18T09:05:00Z,True,False
fia-formula-2-championship_2025_monte-carlo_free-practice,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,1,FP,Free practice,2025-05-22T13:00:00Z,2025-05-22T13:45:00Z,False,False
fia-formula-2-championship_2025_monte-carlo_1st-qualifying,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,2,Q1,1st Qualifying,2025-05-23T13:10:00Z,2025-05-23T13:26:00Z,False,False
fia-formula-2-championship_2025_monte-carlo_2nd-qualifying,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,3,Q2,2nd Qualifying,2025-05-23T13:34:00Z,2025-05-23T13:50:00Z,False,False
fia-formula-2-championship_2025_monte-carlo_starting-grid,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,4,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_monte-carlo_race,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,5,Race,Race,2025-05-24T12:15:00Z,2025-05-24T13:05:00Z,True,False
fia-formula-2-championship_2025_monte-carlo_starting-grid-2,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,6,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_monte-carlo_race-2,58d4e5f7-09cd-4c7a-a91b-2b36cd1316be,2025,5,7,Race,Race,2025-05-25T07:40:00Z,2025-05-25T08:45:00Z,True,False
fia-formula-2-championship_2025_barcelona_free-practice,a0006f0a-58ff-410f-83b9-dc2f14d908c4,2025,6,1,FP,Free Practice,2025-05-30T09:05:00Z,2025-05-30T09:50:00Z,False,False
fia-formula-2-championship_2025_barcelona_qualifying,a0006f0a-58ff-410f-83b9-dc2f14d908c4,2025,6,2,Q,Qualifying,2025-05-30T14:00:00Z,2025-05-30T14:30:00Z,False,False
fia-formula-2-championship_2025_barcelona_starting-grid,a0006f0a-58ff-410f-83b9-dc2f14d908c4,2025,6,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_barcelona_race,a0006f0a-58ff-410f-83b9-dc2f14d908c4,2025,6,4,Race,Race,2025-05-31T12:15:00Z,2025-05-31T13:05:00Z,True,False
fia-formula-2-championship_2025_barcelona_starting-grid-2,a0006f0a-58ff-410f-83b9-dc2f14d908c4,2025,6,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_barcelona_race-2,a0006f0a-58ff-410f-83b9-dc2f14d908c4,2025,6,6,Race,Race,2025-06-01T08:00:00Z,2025-06-01T09:05:00Z,True,False
fia-formula-2-championship_2025_spielburg_free-practice,e5d69823-a80d-4829-aa92-5f225880770f,2025,7,1,FP,Free Practice,2025-06-27T09:05:00Z,2025-06-27T09:50:00Z,False,False
fia-formula-2-championship_2025_spielburg_qualifying,e5d69823-a80d-4829-aa92-5f225880770f,2025,7,2,Q,Qualifying,2025-06-27T13:55:00Z,2025-06-27T14:25:00Z,False,False
fia-formula-2-championship_2025_spielburg_starting-grid,e5d69823-a80d-4829-aa92-5f225880770f,2025,7,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_spielburg_race,e5d69823-a80d-4829-aa92-5f225880770f,2025,7,4,Race,Race,2025-06-28T12:15:00Z,2025-06-28T13:05:00Z,True,False
fia-formula-2-championship_2025_spielburg_starting-grid-2,e5d69823-a80d-4829-aa92-5f225880770f,2025,7,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_spielburg_race-2,e5d69823-a80d-4829-aa92-5f225880770f,2025,7,6,Race,Race,2025-06-29T08:00:00Z,2025-06-29T09:05:00Z,True,False
fia-formula-2-championship_2025_silverstone_free-practice,a57a2e66-56c8-4f8c-a5ad-a7042d63566b,2025,8,1,FP,Free Practice,2025-07-04T09:00:00Z,2025-07-04T09:45:00Z,False,False
fia-formula-2-championship_2025_silverstone_qualifying,a57a2e66-56c8-4f8c-a5ad-a7042d63566b,2025,8,2,Q,Qualifying,2025-07-04T14:00:00Z,2025-07-04T14:30:00Z,False,False
fia-formula-2-championship_2025_silverstone_starting-grid,a57a2e66-56c8-4f8c-a5ad-a7042d63566b,2025,8,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_silverstone_race,a57a2e66-56c8-4f8c-a5ad-a7042d63566b,2025,8,4,Race,Race,2025-07-05T12:15:00Z,2025-07-05T13:05:00Z,True,False
fia-formula-2-championship_2025_silverstone_starting-grid-2,a57a2e66-56c8-4f8c-a5ad-a7042d63566b,2025,8,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_silverstone_race-2,a57a2e66-56c8-4f8c-a5ad-a7042d63566b,2025,8,6,Race,Race,2025-07-06T10:05:00Z,2025-07-06T11:00:00Z,True,False
fia-formula-2-championship_2025_spa-francorchamps_free-practice,e2100488-d6ac-499e-ae4b-3b72d6cf1734,2025,9,1,FP,Free Practice,2025-07-25T08:05:00Z,2025-07-25T08:50:00Z,False,False
fia-formula-2-championship_2025_spa-francorchamps_qualifying,e2100488-d6ac-499e-ae4b-3b72d6cf1734,2025,9,2,Q,Qualifying,2025-07-25T12:55:00Z,2025-07-25T13:25:00Z,False,False
fia-formula-2-championship_2025_spa-francorchamps_starting-grid,e2100488-d6ac-499e-ae4b-3b72d6cf1734,2025,9,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_spa-francorchamps_race,e2100488-d6ac-499e-ae4b-3b72d6cf1734,2025,9,4,Race,Race,2025-07-26T10:45:00Z,2025-07-26T12:35:00Z,True,False
fia-formula-2-championship_2025_spa-francorchamps_starting-grid-2,e2100488-d6ac-499e-ae4b-3b72d6cf1734,2025,9,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_spa-francorchamps_race-2,e2100488-d6ac-499e-ae4b-3b72d6cf1734,2025,9,6,Race,Race,2025-07-27T08:00:00Z,2025-07-27T09:05:00Z,True,False
fia-formula-2-championship_2025_budapest_free-practice,82c79647-d5d7-4ff2-803d-fe49d16dc8e4,2025,10,1,FP,Free Practice,2025-08-01T09:05:00Z,2025-08-01T09:50:00Z,False,False
fia-formula-2-championship_2025_budapest_qualifying,82c79647-d5d7-4ff2-803d-fe49d16dc8e4,2025,10,2,Q,Qualifying,2025-08-01T14:00:00Z,2025-08-01T14:30:00Z,False,False
fia-formula-2-championship_2025_budapest_starting-grid,82c79647-d5d7-4ff2-803d-fe49d16dc8e4,2025,10,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_budapest_race,82c79647-d5d7-4ff2-803d-fe49d16dc8e4,2025,10,4,Race,Race,2025-08-02T12:15:00Z,2025-08-02T13:05:00Z,True,False
fia-formula-2-championship_2025_budapest_starting-grid-2,82c79647-d5d7-4ff2-803d-fe49d16dc8e4,2025,10,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_budapest_race-2,82c79647-d5d7-4ff2-803d-fe49d16dc8e4,2025,10,6,Race,Race,2025-08-03T08:20:00Z,2025-08-03T09:25:00Z,True,False
fia-formula-2-championship_2025_monza_free-practice,10d7bb89-2029-4717-9f70-357aedf20a07,2025,11,1,FP,Free Practice,2025-09-05T09:00:00Z,2025-09-05T09:45:00Z,False,False
fia-formula-2-championship_2025_monza_qualifying,10d7bb89-2029-4717-9f70-357aedf20a07,2025,11,2,Q,Qualifying,2025-09-05T13:55:00Z,2025-09-05T14:25:00Z,False,False
fia-formula-2-championship_2025_monza_starting-grid,10d7bb89-2029-4717-9f70-357aedf20a07,2025,11,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_monza_race,10d7bb89-2029-4717-9f70-357aedf20a07,2025,11,4,Race,Race,2025-09-06T12:15:00Z,2025-09-06T13:05:00Z,True,False
fia-formula-2-championship_2025_monza_starting-grid-2,10d7bb89-2029-4717-9f70-357aedf20a07,2025,11,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_monza_race-2,10d7bb89-2029-4717-9f70-357aedf20a07,2025,11,6,Race,Race,2025-09-07T07:45:00Z,2025-09-07T08:50:00Z,True,False
fia-formula-2-championship_2025_baku_free-practice,029cb890-bf31-494d-bdf2-08f07b40b2f1,2025,12,1,FP,Free Practice,2025-09-19T06:00:00Z,2025-09-19T06:45:00Z,False,False
fia-formula-2-championship_2025_baku_qualifying,029cb890-bf31-494d-bdf2-08f07b40b2f1,2025,12,2,Q,Qualifying,2025-09-19T10:00:00Z,2025-09-19T10:30:00Z,False,False
fia-formula-2-championship_2025_baku_starting-grid,029cb890-bf31-494d-bdf2-08f07b40b2f1,2025,12,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_baku_race,029cb890-bf31-494d-bdf2-08f07b40b2f1,2025,12,4,Race,Race,2025-09-20T10:15:00Z,2025-09-20T11:05:00Z,True,False
fia-formula-2-championship_2025_baku_starting-grid-2,029cb890-bf31-494d-bdf2-08f07b40b2f1,2025,12,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_baku_race-2,029cb890-bf31-494d-bdf2-08f07b40b2f1,2025,12,6,Race,Race,2025-09-21T07:00:00Z,2025-09-21T08:05:00Z,True,False
fia-formula-2-championship_2025_lusail_free-practice,7de4f609-e1e5-477f-98f1-10b9e434b885,2025,13,1,FP,Free Practice,2025-11-28T11:05:00Z,,False,False
fia-formula-2-championship_2025_lusail_qualifying,7de4f609-e1e5-477f-98f1-10b9e434b885,2025,13,2,Q,Qualifying,2025-11-28T16:10:00Z,,False,False
fia-formula-2-championship_2025_lusail_starting-grid,7de4f609-e1e5-477f-98f1-10b9e434b885,2025,13,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_lusail_race,7de4f609-e1e5-477f-98f1-10b9e434b885,2025,13,4,Race,Race,2025-11-29T16:20:00Z,,True,False
fia-formula-2-championship_2025_lusail_starting-grid-2,7de4f609-e1e5-477f-98f1-10b9e434b885,2025,13,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_lusail_race-2,7de4f609-e1e5-477f-98f1-10b9e434b885,2025,13,6,Race,Race,2025-11-30T12:00:00Z,,True,False
fia-formula-2-championship_2025_yas-island_free-practice,cc39b84f-2a59-4bb6-b5c8-2153a058015d,2025,14,1,FP,Free practice,2025-12-05T07:05:00Z,2025-12-05T07:50:00Z,False,False
fia-formula-2-championship_2025_yas-island_qualifying,cc39b84f-2a59-4bb6-b5c8-2153a058015d,2025,14,2,Q,Qualifying,2025-12-05T11:00:00Z,2025-12-05T11:30:00Z,False,False
fia-formula-2-championship_2025_yas-island_starting-grid,cc39b84f-2a59-4bb6-b5c8-2153a058015d,2025,14,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_yas-island_race,cc39b84f-2a59-4bb6-b5c8-2153a058015d,2025,14,4,Race,Race,2025-12-06T12:15:00Z,2025-12-06T13:05:00Z,True,False
fia-formula-2-championship_2025_yas-island_starting-grid-2,cc39b84f-2a59-4bb6-b5c8-2153a058015d,2025,14,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2025_yas-island_race-2,cc39b84f-2a59-4bb6-b5c8-2153a058015d,2025,14,6,Race,Race,2025-12-07T09:15:00Z,2025-12-07T10:20:00Z,True,False
fia-formula-2-championship_2026_melbourne_free-practice,3f688f6d-9907-462c-a8a0-4eb71f140d80,2026,1,1,FP,Free Practice,2026-03-05T23:00:00Z,2026-03-05T23:45:00Z,False,False
fia-formula-2-championship_2026_melbourne_qualifying,3f688f6d-9907-462c-a8a0-4eb71f140d80,2026,1,2,Q,Qualifying,2026-03-06T03:45:00Z,2026-03-06T04:25:00Z,False,False
fia-formula-2-championship_2026_melbourne_starting-grid,3f688f6d-9907-462c-a8a0-4eb71f140d80,2026,1,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2026_melbourne_race,3f688f6d-9907-462c-a8a0-4eb71f140d80,2026,1,4,Race,Race,2026-03-07T03:10:00Z,2026-03-07T04:00:00Z,True,False
fia-formula-2-championship_2026_melbourne_starting-grid-2,3f688f6d-9907-462c-a8a0-4eb71f140d80,2026,1,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2026_melbourne_race-2,3f688f6d-9907-462c-a8a0-4eb71f140d80,2026,1,6,Race,Race,2026-03-08T00:25:00Z,2026-03-08T01:30:00Z,True,False
fia-formula-2-championship_2026_miami_free-practice,215440cc-d273-4d46-8eff-95c43acc7d12,2026,2,1,FP,Free Practice,2026-05-01T14:00:00Z,2026-05-01T14:45:00Z,False,False
fia-formula-2-championship_2026_miami_qualifying,215440cc-d273-4d46-8eff-95c43acc7d12,2026,2,2,Q,Qualifying,2026-05-01T18:30:00Z,2026-05-01T19:00:00Z,False,False
fia-formula-2-championship_2026_miami_starting-grid,215440cc-d273-4d46-8eff-95c43acc7d12,2026,2,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2026_miami_race,215440cc-d273-4d46-8eff-95c43acc7d12,2026,2,4,Race,Race,2026-05-02T14:00:00Z,2026-05-02T14:50:00Z,True,False
fia-formula-2-championship_2026_miami_starting-grid-2,215440cc-d273-4d46-8eff-95c43acc7d12,2026,2,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2026_miami_race-2,215440cc-d273-4d46-8eff-95c43acc7d12,2026,2,6,Race,Race,2026-05-03T16:30:00Z,2026-05-03T17:35:00Z,True,False
