raceId,seasonKey,year,round,driverNumber,driverId,constructorId,chassisId,engineId
fe-2018-19-r7-rome,2018-19,2019,7,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r7-rome,2018-19,2019,7,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r7-rome,2018-19,2019,7,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r7-rome,2018-19,2019,7,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r7-rome,2018-19,2019,7,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r7-rome,2018-19,2019,7,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r7-rome,2018-19,2019,7,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r7-rome,2018-19,2019,7,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r7-rome,2018-19,2019,7,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r7-rome,2018-19,2019,7,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r8-paris,2018-19,2019,8,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r8-paris,2018-19,2019,8,36,andre-lotterer,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r8-paris,2018-19,2019,8,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r8-paris,2018-19,2019,8,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r8-paris,2018-19,2019,8,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r8-paris,2018-19,2019,8,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r8-paris,2018-19,2019,8,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r8-paris,2018-19,2019,8,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r8-paris,2018-19,2019,8,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r8-paris,2018-19,2019,8,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r8-paris,2018-19,2019,8,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r8-paris,2018-19,2019,8,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r8-paris,2018-19,2019,8,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r8-paris,2018-19,2019,8,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r8-paris,2018-19,2019,8,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r8-paris,2018-19,2019,8,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r8-paris,2018-19,2019,8,5,stoffel-vandoorne,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r9-monaco,2018-19,2019,9,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r9-monaco,2018-19,2019,9,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r9-monaco,2018-19,2019,9,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r9-monaco,2018-19,2019,9,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r9-monaco,2018-19,2019,9,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r9-monaco,2018-19,2019,9,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r9-monaco,2018-19,2019,9,36,andre-lotterer,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r9-monaco,2018-19,2019,9,5,stoffel-vandoorne,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r9-monaco,2018-19,2019,9,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r9-monaco,2018-19,2019,9,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r9-monaco,2018-19,2019,9,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r9-monaco,2018-19,2019,9,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r9-monaco,2018-19,2019,9,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r9-monaco,2018-19,2019,9,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r9-monaco,2018-19,2019,9,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r9-monaco,2018-19,2019,9,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r9-monaco,2018-19,2019,9,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r10-berlin,2018-19,2019,10,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r10-berlin,2018-19,2019,10,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r10-berlin,2018-19,2019,10,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r10-berlin,2018-19,2019,10,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r10-berlin,2018-19,2019,10,5,stoffel-vandoorne,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r10-berlin,2018-19,2019,10,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r10-berlin,2018-19,2019,10,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r10-berlin,2018-19,2019,10,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r10-berlin,2018-19,2019,10,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r10-berlin,2018-19,2019,10,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r10-berlin,2018-19,2019,10,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r10-berlin,2018-19,2019,10,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r10-berlin,2018-19,2019,10,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r10-berlin,2018-19,2019,10,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r10-berlin,2018-19,2019,10,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r10-berlin,2018-19,2019,10,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r10-berlin,2018-19,2019,10,36,andre-lotterer,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r11-bern,2018-19,2019,11,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r11-bern,2018-19,2019,11,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r11-bern,2018-19,2019,11,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r11-bern,2018-19,2019,11,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r11-bern,2018-19,2019,11,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r11-bern,2018-19,2019,11,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r11-bern,2018-19,2019,11,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r11-bern,2018-19,2019,11,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r11-bern,2018-19,2019,11,5,stoffel-vandoorne,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r11-bern,2018-19,2019,11,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r11-bern,2018-19,2019,11,36,andre-lotterer,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r11-bern,2018-19,2019,11,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r11-bern,2018-19,2019,11,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r11-bern,2018-19,2019,11,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r11-bern,2018-19,2019,11,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r11-bern,2018-19,2019,11,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r11-bern,2018-19,2019,11,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r12-new-york,2018-19,2019,12,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r12-new-york,2018-19,2019,12,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r12-new-york,2018-19,2019,12,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r12-new-york,2018-19,2019,12,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r12-new-york,2018-19,2019,12,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r12-new-york,2018-19,2019,12,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r12-new-york,2018-19,2019,12,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r12-new-york,2018-19,2019,12,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r12-new-york,2018-19,2019,12,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r12-new-york,2018-19,2019,12,5,stoffel-vandoorne,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r12-new-york,2018-19,2019,12,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r12-new-york,2018-19,2019,12,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r12-new-york,2018-19,2019,12,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r12-new-york,2018-19,2019,12,36,andre-lotterer,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r12-new-york,2018-19,2019,12,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r12-new-york,2018-19,2019,12,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r12-new-york,2018-19,2019,12,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r13-new-york,2018-19,2019,13,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r13-new-york,2018-19,2019,13,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r13-new-york,2018-19,2019,13,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r13-new-york,2018-19,2019,13,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r13-new-york,2018-19,2019,13,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im01
fe-2018-19-r13-new-york,2018-19,2019,13,25,jean-eric-vergne,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r13-new-york,2018-19,2019,13,5,stoffel-vandoorne,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r13-new-york,2018-19,2019,13,28,antonio-felix-da-costa,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r13-new-york,2018-19,2019,13,17,gary-paffett,hwa-racelab,spark-srt05e,venturi-vfe05
fe-2018-19-r13-new-york,2018-19,2019,13,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r13-new-york,2018-19,2019,13,16,oliver-turvey,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r13-new-york,2018-19,2019,13,19,felipe-massa,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r13-new-york,2018-19,2019,13,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r13-new-york,2018-19,2019,13,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe05
fe-2018-19-r13-new-york,2018-19,2019,13,6,maximilian-gunther,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r13-new-york,2018-19,2019,13,48,edoardo-mortara,venturi-formula-e-team,spark-srt05e,venturi-vfe05
fe-2018-19-r13-new-york,2018-19,2019,13,36,andre-lotterer,ds-techeetah-formula-e-team,spark-srt05e,ds-e-tense-fe19
fe-2018-19-r1-diriyah,2018-19,2019,1,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r1-diriyah,2018-19,2019,1,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r1-diriyah,2018-19,2019,1,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r1-diriyah,2018-19,2019,1,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r1-diriyah,2018-19,2019,1,94,felix-rosenqvist,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r2-marrakesh,2018-19,2019,2,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r2-marrakesh,2018-19,2019,2,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r2-marrakesh,2018-19,2019,2,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r2-marrakesh,2018-19,2019,2,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r3-santiago,2018-19,2019,3,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r3-santiago,2018-19,2019,3,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r3-santiago,2018-19,2019,3,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r3-santiago,2018-19,2019,3,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r4-mexico-city,2018-19,2019,4,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r4-mexico-city,2018-19,2019,4,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r4-mexico-city,2018-19,2019,4,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r4-mexico-city,2018-19,2019,4,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r4-mexico-city,2018-19,2019,4,6,felipe-nasr,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r5-hong-kong,2018-19,2019,5,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r5-hong-kong,2018-19,2019,5,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r5-hong-kong,2018-19,2019,5,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r5-hong-kong,2018-19,2019,5,6,felipe-nasr,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r5-hong-kong,2018-19,2019,5,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r6-sanya,2018-19,2019,6,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r6-sanya,2018-19,2019,6,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r6-sanya,2018-19,2019,6,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r6-sanya,2018-19,2019,6,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r6-sanya,2018-19,2019,6,6,felipe-nasr,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r7-rome,2018-19,2019,7,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r7-rome,2018-19,2019,7,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r7-rome,2018-19,2019,7,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r7-rome,2018-19,2019,7,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r7-rome,2018-19,2019,7,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r8-paris,2018-19,2019,8,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r8-paris,2018-19,2019,8,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r8-paris,2018-19,2019,8,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r8-paris,2018-19,2019,8,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r8-paris,2018-19,2019,8,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r9-monaco,2018-19,2019,9,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r9-monaco,2018-19,2019,9,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r9-monaco,2018-19,2019,9,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r9-monaco,2018-19,2019,9,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r9-monaco,2018-19,2019,9,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r10-berlin,2018-19,2019,10,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r10-berlin,2018-19,2019,10,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r10-berlin,2018-19,2019,10,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r10-berlin,2018-19,2019,10,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r10-berlin,2018-19,2019,10,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r11-bern,2018-19,2019,11,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r11-bern,2018-19,2019,11,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r11-bern,2018-19,2019,11,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r11-bern,2018-19,2019,11,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r11-bern,2018-19,2019,11,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r12-new-york,2018-19,2019,12,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r12-new-york,2018-19,2019,12,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r12-new-york,2018-19,2019,12,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2018-19-r12-new-york,2018-19,2019,12,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r12-new-york,2018-19,2019,12,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r13-new-york,2018-19,2019,13,27,alexander-sims,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-18
fe-2018-19-r13-new-york,2018-19,2019,13,64,jerome-d-ambrosio,mahindra-racing,spark-srt05e,mahindra-m5electro
fe-2018-19-r13-new-york,2018-19,2019,13,8,tom-dillmann,nio-formula-e-team,spark-srt05e,nio-sport-004
fe-2018-19-r13-new-york,2018-19,2019,13,3,alex-lynn,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iii
fe-2018-19-r13-new-york,2018-19,2019,13,7,jose-maria-lopez,geox-dragon,spark-srt05e,penske-ev-3
fe-2019-20-r1-diriyah,2019-20,2020,1,2,sam-bird,envision-virgin-racing,spark-srt05e,audi-e-tron-fe06
fe-2019-20-r1-diriyah,2019-20,2020,1,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2019-20-r1-diriyah,2019-20,2020,1,5,stoffel-vandoorne,mercedes-benz-eq-formula-e-team,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r1-diriyah,2019-20,2020,1,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im02
fe-2019-20-r1-diriyah,2019-20,2020,1,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe06
fe-2019-20-r1-diriyah,2019-20,2020,1,17,nyck-de-vries,mercedes-benz-eq-formula-e-team,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r1-diriyah,2019-20,2020,1,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r1-diriyah,2019-20,2020,1,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iv
fe-2019-20-r1-diriyah,2019-20,2020,1,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m6electro
fe-2019-20-r1-diriyah,2019-20,2020,1,19,felipe-massa,rokit-venturi-racing,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r1-diriyah,2019-20,2020,1,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe06
fe-2019-20-r1-diriyah,2019-20,2020,1,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe20
fe-2019-20-r1-diriyah,2019-20,2020,1,3,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-fe-005
fe-2019-20-r1-diriyah,2019-20,2020,1,51,james-calado,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iv
fe-2019-20-r1-diriyah,2019-20,2020,1,18,neel-jani,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2019-20-r1-diriyah,2019-20,2020,1,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-20
fe-2019-20-r1-diriyah,2019-20,2020,1,6,brendon-hartley,geox-dragon,spark-srt05e,penske-ev-4
fe-2019-20-r1-diriyah,2019-20,2020,1,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe06
fe-2019-20-r1-diriyah,2019-20,2020,1,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im02
fe-2019-20-r1-diriyah,2019-20,2020,1,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe20
fe-2019-20-r1-diriyah,2019-20,2020,1,7,nico-muller,geox-dragon,spark-srt05e,penske-ev-4
fe-2019-20-r2-diriyah,2019-20,2020,2,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe06
fe-2019-20-r2-diriyah,2019-20,2020,2,5,stoffel-vandoorne,mercedes-benz-eq-formula-e-team,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r2-diriyah,2019-20,2020,2,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r2-diriyah,2019-20,2020,2,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im02
fe-2019-20-r2-diriyah,2019-20,2020,2,66,daniel-abt,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe06
fe-2019-20-r2-diriyah,2019-20,2020,2,51,james-calado,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iv
fe-2019-20-r2-diriyah,2019-20,2020,2,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe20
fe-2019-20-r2-diriyah,2019-20,2020,2,6,brendon-hartley,geox-dragon,spark-srt05e,penske-ev-4
fe-2019-20-r2-diriyah,2019-20,2020,2,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe20
fe-2019-20-r2-diriyah,2019-20,2020,2,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-20
fe-2019-20-r2-diriyah,2019-20,2020,2,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im02
fe-2019-20-r2-diriyah,2019-20,2020,2,18,neel-jani,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2019-20-r2-diriyah,2019-20,2020,2,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2019-20-r2-diriyah,2019-20,2020,2,94,pascal-wehrlein,mahindra-racing,spark-srt05e,mahindra-m6electro
fe-2019-20-r2-diriyah,2019-20,2020,2,17,nyck-de-vries,mercedes-benz-eq-formula-e-team,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r2-diriyah,2019-20,2020,2,19,felipe-massa,rokit-venturi-racing,spark-srt05e,mercedes-benz-eq-silver-arrow-01
fe-2019-20-r2-diriyah,2019-20,2020,2,20,mitch-evans,panasonic-jaguar-racing,spark-srt05e,jaguar-i-type-iv
fe-2019-20-r2-diriyah,2019-20,2020,2,7,nico-muller,geox-dragon,spark-srt05e,penske-ev-4
fe-2019-20-r2-diriyah,2019-20,2020,2,3,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-fe-005
